,ideal,ngem,zne,noisy,depth
1040,0.734375,0.6768824458122253,0.4740000069141388,0.5860000252723694,3
1041,0.724609375,0.8249848484992981,0.7332500219345093,0.7064999938011169,3
1042,0.705078125,0.6236686110496521,0.5497499704360962,0.5145000219345093,3
1043,0.734375,0.5942291617393494,0.5232499837875366,0.5095000267028809,3
1044,0.69140625,0.8567644357681274,0.7505000233650208,0.7304999828338623,3
1045,0.7109375,0.6714643836021423,0.6315000057220459,0.5720000267028809,3
1046,0.671875,0.52472984790802,0.4779999852180481,0.42500001192092896,3
1047,0.712890625,0.7519050240516663,0.6992499828338623,0.6424999833106995,3
1048,0.65234375,0.6619734764099121,0.6027500033378601,0.5734999775886536,3
1049,0.662109375,0.5706504583358765,0.46175000071525574,0.46050000190734863,3
1050,0.685546875,0.774704098701477,0.6397500038146973,0.6284999847412109,3
1051,0.68359375,0.6770709156990051,0.65625,0.6035000085830688,3
1052,0.65625,0.49172157049179077,0.3087500035762787,0.4244999885559082,3
1053,0.734375,0.7317996621131897,0.6812499761581421,0.612500011920929,3
1054,0.703125,0.49699294567108154,0.320250004529953,0.40049999952316284,3
1055,0.7265625,0.5543311834335327,0.5070000290870667,0.4805000126361847,3
1056,0.748046875,0.7624990344047546,0.7229999899864197,0.6495000123977661,3
1057,0.7265625,0.5692800283432007,0.4477500021457672,0.4894999861717224,3
1058,0.671875,0.7069458961486816,0.7352499961853027,0.609499990940094,3
1059,0.7265625,0.5625547766685486,0.36649999022483826,0.4690000116825104,3
1060,0.703125,0.5945411324501038,0.5475000143051147,0.4860000014305115,3
1061,0.73828125,0.5719197988510132,0.38075000047683716,0.4794999957084656,3
1062,0.73828125,0.7803483009338379,0.6919999718666077,0.6474999785423279,3
1063,0.671875,0.6712990999221802,0.6917499899864197,0.5724999904632568,3
1064,0.69921875,0.6899877190589905,0.7505000233650208,0.5914999842643738,3
1065,0.724609375,0.6859112977981567,0.5507500171661377,0.5740000009536743,3
1066,0.701171875,0.7150741219520569,0.6489999890327454,0.6215000152587891,3
1067,0.728515625,0.5715982913970947,0.4115000069141388,0.48899999260902405,3
1068,0.697265625,0.6771575212478638,0.6452500224113464,0.5995000004768372,3
1069,0.71875,0.6133956909179688,0.5597500205039978,0.5074999928474426,3
1070,0.6796875,0.7292906641960144,0.6777499914169312,0.6430000066757202,3
1071,0.70703125,0.7661669850349426,0.7239999771118164,0.6639999747276306,3
1072,0.7421875,0.873915433883667,0.6457499861717224,0.7160000205039978,3
1073,0.7421875,0.8786347508430481,0.6632500290870667,0.7480000257492065,3
1074,0.73046875,0.5160923004150391,0.32374998927116394,0.4154999852180481,3
1075,0.69921875,0.5238981246948242,0.41975000500679016,0.4180000126361847,3
1076,0.697265625,0.614488422870636,0.46050000190734863,0.5090000033378601,3
1077,0.734375,0.5287272930145264,0.43799999356269836,0.45350000262260437,3
1078,0.673828125,0.8035308122634888,0.6947500109672546,0.6735000014305115,3
1079,0.744140625,0.8043468594551086,0.7080000042915344,0.6850000023841858,3
1080,0.66015625,0.6554227471351624,0.5227500200271606,0.5600000023841858,3
1081,0.708984375,0.6826265454292297,0.6457499861717224,0.625,3
1082,0.671875,0.723690390586853,0.6955000162124634,0.6209999918937683,3
1083,0.666015625,0.6454402804374695,0.5952500104904175,0.5770000219345093,3
1084,0.705078125,0.5553467273712158,0.40724998712539673,0.47600001096725464,3
1085,0.66796875,0.479209840297699,0.5727499723434448,0.41600000858306885,3
1086,0.71484375,0.7190178036689758,0.6955000162124634,0.6265000104904175,3
1087,0.671875,0.7273878455162048,0.6775000095367432,0.6265000104904175,3
1088,0.728515625,0.7450394034385681,0.7477499842643738,0.6389999985694885,3
1089,0.685546875,0.7008749842643738,0.6057500243186951,0.6014999747276306,3
1090,-0.1875,-0.11190502345561981,-0.032499998807907104,-0.057500001043081284,3
1091,-0.185546875,-0.0963282436132431,-0.061500001698732376,-0.06700000166893005,3
1092,-0.20703125,0.0661158561706543,-0.15700000524520874,0.08100000023841858,3
1093,-0.162109375,-0.059301286935806274,-0.12125000357627869,-0.027499999850988388,3
1094,-0.23046875,-0.29385942220687866,-0.32124999165534973,-0.2535000145435333,3
1095,-0.22265625,0.055956847965717316,-0.17225000262260437,0.054499998688697815,3
1096,-0.162109375,-0.14875009655952454,-0.1902499943971634,-0.10599999874830246,3
1097,-0.18359375,-0.26719969511032104,-0.17374999821186066,-0.2084999978542328,3
1098,-0.22265625,-0.16615206003189087,-0.164000004529953,-0.12549999356269836,3
1099,-0.21484375,-0.10609324276447296,-0.006500000134110451,-0.057999998331069946,3
1100,-0.23828125,-0.18173116445541382,-0.05025000125169754,-0.11599999666213989,3
